1620598500000,58071.31000000,58200.00000000,58052.53000000,58120.00000000,489.44782400,1620599399999,28455800.72360945,14545,289.83976900,16852611.29122367,0
1620599400000,58119.99000000,58205.67000000,57921.06000000,57942.13000000,493.02021800,1620600299999,28649615.71612218,17068,234.47504600,13626144.67519250,0
1620600300000,57942.13000000,58147.99000000,57850.00000000,57930.32000000,596.75706000,1620601199999,34607981.65986791,18489,266.06272100,15430331.59312841,0
1620601200000,57930.31000000,58166.00000000,57929.84000000,58031.61000000,378.97469300,1620602099999,22011035.33489667,15762,181.73658900,10555555.07838391,0
1620602100000,58031.60000000,58319.01000000,57957.00000000,58239.28000000,520.94859800,1620602999999,30269390.80654759,22059,269.65586500,15668250.85388391,0
1620603000000,58239.28000000,58439.70000000,58222.00000000,58287.59000000,673.15172400,1620603899999,39268499.56946849,24638,325.60159700,18993357.79453144,0
1620603900000,58287.59000000,58300.00000000,58092.23000000,58240.84000000,459.83085000,1620604799999,26753898.26560244,14540,192.37616200,11192975.49916224,0
1620604800000,58240.83000000,58377.67000000,58065.46000000,58138.26000000,687.41132000,1620605699999,40010750.27605620,22340,299.51201000,17433374.27187625,0
1620605700000,58138.26000000,58299.24000000,58009.96000000,58133.89000000,617.34183000,1620606599999,35889625.80240801,20901,284.90380100,16562289.63605406,0
1620606600000,58133.90000000,58544.86000000,58120.52000000,58520.05000000,521.63657800,1620607499999,30431812.33399440,20725,287.93156100,16801755.50031740,0
1620607500000,58520.06000000,58887.82000000,58457.98000000,58858.60000000,908.68056900,1620608399999,53341551.81923516,27767,488.12742500,28656593.93043026,0
1620608400000,58858.60000000,58973.32000000,58661.56000000,58775.54000000,962.09447300,1620609299999,56597425.02447007,29213,470.46381000,27678960.22468843,0
1620609300000,58775.63000000,58786.84000000,58656.45000000,58683.03000000,475.50113200,1620610199999,27919752.00333985,13665,217.23730900,12755494.27383187,0
1620610200000,58683.04000000,58723.66000000,58610.16000000,58638.01000000,392.37764000,1620611099999,23013663.89909977,13061,165.72429400,9720535.55353966,0
1620611100000,58638.00000000,58985.00000000,58638.00000000,58700.21000000,585.27690100,1620611999999,34426140.87307781,16902,322.56330000,18971925.28499889,0
1620612000000,58699.99000000,58975.95000000,58695.80000000,58701.94000000,512.27039500,1620612899999,30134145.61528095,17810,236.14241500,13892652.17957574,0
1620612900000,58701.94000000,58759.13000000,58650.39000000,58681.96000000,408.97132100,1620613799999,24003278.36509682,13733,206.57912100,12124759.95958667,0
1620613800000,58681.96000000,58850.00000000,58670.61000000,58787.09000000,414.32017900,1620614699999,24337965.93203481,15192,242.28165000,14231905.25555245,0
1620614700000,58787.09000000,59066.00000000,58784.15000000,58982.81000000,828.77621900,1620615599999,48859470.26269185,24870,467.11480100,27540859.61241414,0
1620615600000,58978.95000000,59228.33000000,58929.33000000,59197.00000000,981.06988300,1620616499999,58017493.98493935,24250,602.70065100,35643847.27270631,0
1620616500000,59196.99000000,59300.00000000,59126.02000000,59299.99000000,774.42597700,1620617399999,45866838.77945247,21959,418.53969600,24790526.18838717,0
